1496	56341
1502	56344
1503	56346
1500	56349
1495	56351
1490	56354
1487	56356
1486	56359
1486	56361
1486	56365
1486	56367
1486	56369
1486	56372
1487	56374
1490	56377
1491	56379
1491	56382
1491	56384
1491	56387
1493	56389
1494	56392
1494	56394
1496	56396
1499	56399
1500	56401
1500	56404
1497	56407
1493	56410
1491	56412
1489	56415
1487	56417
1488	56420
1488	56422
1487	56425
1487	56427
1488	56429
1489	56432
1489	56434
1489	56437
1488	56439
1487	56442
1487	56444
1488	56448
1490	56450
1493	56453
1496	56455
1496	56457
1495	56460
1493	56462
1492	56465
1491	56467
1493	56470
1495	56472
1495	56475
1495	56477
1495	56480
1495	56482
1495	56484
1496	56487
1495	56489
1494	56493
1494	56495
1492	56498
1491	56500
1489	56503
1491	56505
1494	56508
1495	56510
1493	56513
1491	56515
1490	56517
1492	56520
1498	56522
1502	56525
1503	56527
1500	56530
1496	56532
1493	56536
1492	56538
1492	56541
1492	56543
1491	56545
1491	56548
1492	56550
1495	56553
1495	56555
1494	56558
1493	56560
1492	56563
1491	56565
1491	56568
1494	56570
1497	56572
1499	56576
1499	56578
1498	56581
1496	56583
1493	56586
1492	56588
1493	56591
1493	56593
1495	56596
1496	56598
1495	56601
1495	56603
1496	56605
1495	56608
1495	56610
1494	56613
1496	56615
1499	56619
1500	56621
1500	56624
1498	56626
1497	56629
1496	56631
1496	56633
1501	56636
1504	56638
1506	56641
1505	56643
1502	56646
1499	56648
1497	56651
1496	56653
1496	56656
1498	56658
1501	56660
1503	56664
1504	56666
1505	56669
1504	56671
1502	56674
1498	56676
1496	56679
1495	56681
1497	56684
1500	56686
1501	56688
1499	56691
1499	56693
1501	56696
1502	56698
1501	56701
1499	56704
1495	56707
1494	56709
1494	56712
1495	56714
1499	56717
1503	56719
1503	56721
1502	56724
1499	56726
1495	56729
1493	56731
1492	56734
1494	56736
1499	56739
1502	56741
1502	56744
1501	56747
1503	56749
1506	56752
1505	56754
1500	56757
1496	56759
1494	56762
1496	56764
1501	56767
1504	56769
1501	56772
1497	56774
1493	56776
1490	56779
1489	56781
1487	56784
1486	56786
1485	56790
1487	56792
1489	56795
1489	56797
1491	56800
1497	56802
1500	56805
1502	56807
1502	56809
1500	56812
1497	56814
1499	56817
1507	56819
1509	56822
1507	56824
1501	56827
1496	56829
1493	56833
1496	56835
1496	56837
1503	56840
1505	56842
1504	56845
1500	56847
1496	56850
1498	56852
1504	56855
1504	56857
1502	56860
1498	56862
1494	56864
1491	56867
1491	56869
1489	56872
1494	56875
1501	56878
1508	56880
1515	56883
1513	56885
1507	56888
1499	56890
1491	56893
1487	56895
1484	56897
1485	56900
1490	56902
1494	56905
1493	56907
1490	56910
1492	56912
1491	56915
1491	56918
1491	56921
1490	56923
1491	56925
1503	56928
1506	56930
1502	56933
1508	56935
1507	56938
1504	56940
1499	56943
1492	56945
1487	56948
1494	56950
1500	56952
1499	56955
1494	56957
1489	56961
1483	56963
1484	56966
1488	56968
1487	56971
1486	56973
1487	56976
1486	56978
1487	56981
1488	56983
1489	56985
1497	56988
1497	56990
1497	56993
1499	56995
1505	56998
1512	57000
1512	57004
1504	57006
1497	57009
1502	57011
1503	57013
1496	57016
1490	57018
1486	57021
1493	57023
