1488	1384
1487	1386
1488	1389
1489	1391
1489	1394
1489	1396
1489	1399
1489	1401
1488	1403
1488	1406
1488	1409
1489	1412
1489	1414
1488	1416
1488	1419
1489	1421
1490	1424
1491	1426
1492	1428
1493	1431
1494	1433
1494	1436
1493	1438
1492	1440
1491	1443
1493	1445
1495	1448
1497	1451
1496	1453
1495	1456
1495	1458
1495	1461
1496	1463
1496	1465
1496	1468
1496	1470
1495	1473
1494	1475
1494	1477
1495	1480
1495	1482
1495	1485
1495	1487
1495	1489
1496	1492
1497	1495
1499	1498
1500	1500
1499	1503
1498	1505
1497	1507
1496	1510
1496	1512
1496	1515
1497	1517
1497	1519
1497	1522
1497	1524
1497	1527
1498	1529
1499	1531
1502	1534
1505	1537
1506	1540
1505	1542
1503	1544
1502	1547
1501	1549
1500	1552
1499	1554
1498	1556
1497	1559
1497	1561
1500	1564
1504	1566
1507	1568
1506	1571
1504	1573
1502	1576
1500	1579
1499	1582
1500	1584
1503	1586
1504	1589
1504	1591
1503	1594
1502	1596
1501	1598
1500	1601
1500	1603
1500	1606
1501	1608
1503	1610
1503	1613
1502	1615
1499	1618
1497	1620
1494	1623
1493	1626
1493	1628
1494	1631
1495	1633
1495	1635
1494	1638
1494	1640
1495	1643
1495	1645
1494	1647
1493	1650
1492	1652
1492	1655
1493	1657
1494	1659
1494	1662
1493	1665
1492	1668
1492	1670
1493	1672
1494	1675
1496	1677
1498	1680
1499	1682
1499	1685
1499	1687
1498	1689
1496	1692
1494	1694
1492	1697
1491	1699
1490	1701
1489	1704
1487	1707
1487	1710
1487	1712
1488	1714
1491	1717
1492	1719
1492	1722
1492	1724
1491	1726
1491	1729
1491	1731
1491	1734
1492	1736
1493	1738
1495	1741
1495	1743
1496	1746
1496	1748
1496	1751
1495	1754
1494	1756
1493	1759
1493	1761
1492	1763
1493	1766
1493	1768
1494	1771
1496	1773
1498	1775
1498	1778
1497	1780
1496	1783
1495	1785
1495	1788
1495	1790
1495	1793
1495	1796
1496	1798
1497	1801
1498	1803
1498	1805
1500	1808
1500	1810
1500	1813
1498	1815
1497	1817
1497	1820
1496	1822
1495	1825
1494	1827
1495	1829
1495	1832
1495	1835
1496	1838
1498	1840
1500	1842
1501	1845
1500	1847
1499	1850
1498	1852
1497	1854
1496	1857
1496	1859
1497	1862
1499	1864
1500	1866
1501	1869
1501	1871
1501	1874
1501	1876
1500	1880
1499	1882
1499	1884
1498	1887
1499	1889
1500	1892
1501	1894
1500	1896
1499	1899
1499	1901
1500	1904
1500	1906
1500	1908
1500	1911
1499	1913
1499	1916
1499	1918
1501	1921
1502	1924
1502	1926
1501	1929
1500	1931
1498	1933
1497	1936
1496	1938
1496	1941
1497	1943
1500	1946
1502	1948
1503	1950
1502	1953
1500	1955
1502	1958
1506	1960
1507	1963
1506	1966
1503	1968
1500	1971
1499	1973
1499	1975
1502	1978
1504	1980
1506	1983
1507	1985
1507	1987
1505	1990
1505	1992
1503	1995
1502	1997
1503	1999
1505	2002
1506	2004
1507	2008
1506	2010
1504	2012
1502	2015
1501	2017
1501	2020
1501	2022
1498	2024
1495	2027
1492	2029
1493	2032
1494	2034
1497	2037
1502	2039
1509	2041
1518	2044
1522	2046
1518	2050
1511	2052
1503	2054
1499	2057
1502	2059
1508	2062
1510	2064
1508	2066
1505	2069
1501	2071
1496	2074
1493	2076
1490	2078
1491	2081
1493	2083
1496	2086
1500	2088
1504	2091
1508	2094
1511	2096
1511	2099
1512	2101
1514	2103
1515	2106
1514	2108
1510	2111
1505	2113
1502	2115
1501	2118
1502	2120
1504	2123
1504	2125
1502	2128
1499	2130
1496	2132
1496	2136
1499	2138
1502	2141
1508	2143
1511	2145
1510	2148
1507	2150
1504	2153
1505	2155
1508	2157
1511	2160
1512	2162
1517	2165
1523	2167
1526	2169
1525	2172
1524	2174
1521	2178
1519	2180
1523	2182
1524	2185
1520	2187
1515	2190
1510	2192
1506	2194
1504	2197
1504	2199
1505	2202
1508	2204
1508	2207
1505	2209
1509	2211
1514	2214
1517	2216
1520	2220
1523	2222
1528	2224
1536	2227
1544	2229
1540	2232
1529	2234
1518	2236
1510	2239
1504	2241
1501	2244
1495	2246
1491	2248
1491	2251
1495	2253
1501	2256
1510	2258
1522	2260
1527	2264
1521	2266
1514	2269
1509	2271
1505	2273
1518	2276
1529	2278
1529	2281
1522	2283
1514	2285
1518	2288
1526	2290
1529	2293
1529	2295
1523	2298
1522	2300
1518	2302
1520	2306
1525	2308
1522	2311
1513	2313
1504	2315
1500	2318
1509	2320
1512	2323
1525	2325
1576	2327
1589	2330
1576	2332
1554	2335
1533	2337
1523	2339
1512	2342
1499	2344
1485	2348
