1488	590
1490	592
1492	594
1493	598
1493	600
1492	602
1491	605
1489	607
1488	609
1488	612
1487	614
1487	616
1486	619
1485	621
1486	624
1487	626
1487	628
1489	631
1489	633
1488	635
1487	638
1486	641
1486	643
1486	646
1486	648
1485	650
1485	653
1486	655
1486	658
1486	660
1486	662
1487	665
1489	667
1490	669
1489	672
1488	674
1486	676
1485	679
1485	681
1485	684
1485	687
1485	689
1485	691
1486	694
1487	696
1487	699
1487	701
1488	703
1487	706
1487	708
1486	710
1486	713
1486	715
1485	717
1484	720
1482	722
1482	724
1483	728
1484	730
1484	732
1483	735
1482	737
1481	740
1480	742
1480	744
1480	747
1481	749
1483	751
1484	754
1483	756
1483	758
1481	761
1480	763
1479	765
1480	769
1480	771
1482	774
1484	776
1484	778
1485	781
1484	783
1482	785
1483	788
1482	790
1481	792
1482	795
1482	797
1481	799
1481	802
1482	804
1482	806
1481	809
1479	812
1478	815
1477	817
1476	819
1476	822
1477	824
1478	826
1479	829
1479	831
1480	833
1481	836
1480	838
1480	840
1480	843
1480	845
1479	847
1478	850
1478	852
1480	856
1481	858
1480	860
1480	863
1480	865
1479	867
1479	870
1478	872
1479	874
1479	877
1479	879
1480	881
1480	884
1478	886
1477	889
1477	891
1476	893
1476	897
1475	899
1474	901
1473	904
1474	906
1473	908
1473	911
1474	913
1473	915
1475	918
1475	920
1474	922
1477	925
1479	927
1479	930
1479	932
1478	934
1477	937
1477	940
1479	942
1480	945
1480	947
1478	949
1476	952
1474	954
1473	956
1472	959
1473	961
1473	964
1473	966
1474	968
1475	971
1476	973
1476	975
1475	978
1476	980
1475	983
1473	986
1473	988
1473	990
1474	993
1475	995
1477	997
1478	1000
1478	1002
1477	1005
1475	1007
1473	1009
1471	1012
1470	1014
1471	1017
1472	1019
1476	1021
1480	1025
1481	1027
1480	1030
1480	1032
1479	1035
1474	1037
1474	1039
1475	1042
1475	1044
1475	1047
1474	1049
1473	1051
1472	1054
1471	1056
1470	1059
1471	1061
1471	1063
1473	1067
1474	1069
1474	1072
1475	1074
1477	1076
1482	1079
1484	1081
1482	1084
1485	1086
1482	1088
1477	1091
1472	1093
1465	1096
1463	1098
1462	1100
1463	1103
1469	1105
1476	1108
1481	1111
1479	1113
1475	1116
1470	1118
1466	1121
1465	1123
1465	1125
1466	1128
1470	1130
1474	1133
1473	1135
1470	1138
1469	1140
1468	1142
1471	1145
1473	1147
1475	1150
1476	1153
1476	1155
1480	1158
1482	1160
1481	1163
1477	1165
1471	1167
1465	1170
1461	1172
1468	1175
1474	1177
1472	1179
1467	1182
1464	1184
1461	1187
1460	1189
1458	1191
1456	1195
1456	1197
1459	1200
1464	1202
1469	1204
1474	1207
1472	1209
1468	1212
1463	1214
1460	1216
1458	1219
1463	1221
1465	1224
1467	1226
1470	1229
1475	1231
1479	1233
1479	1236
1470	1239
1465	1242
1469	1244
1474	1246
1480	1249
1483	1251
1482	1254
1484	1256
1488	1258
1489	1261
1488	1263
1478	1266
1471	1268
1469	1270
1480	1273
1486	1275
1479	1278
1472	1281
1468	1283
1464	1286
1459	1288
1461	1291
1463	1293
1468	1295
1472	1298
1473	1300
1469	1303
1464	1305
1464	1307
1466	1310
1475	1312
1492	1315
1507	1317
1505	1320
1493	1323
1480	1325
1472	1328
1469	1330
1468	1333
1464	1335
1464	1337
1480	1340
1491	1342
1490	1345
1483	1347
1476	1349
1468	1352
1466	1354
1483	1357
1494	1359
1491	1361
1482	1364
1475	1367
1473	1370
1472	1372
1473	1374
1471	1377
1467	1379
1483	1382
1509	1384
1509	1386
1500	1389
1491	1391
1480	1394
1473	1396
1477	1398
1476	1401
1471	1403
1470	1406
1475	1409
1483	1411
1486	1414
1488	1416
1488	1419
1485	1421
1481	1424
1490	1426
1509	1428
1523	1431
1518	1433
1507	1436
1492	1438
1479	1440
1473	1443
1468	1445
1478	1448
1491	1451
1489	1453
1480	1456
1473	1458
1472	1461
1472	1463
1474	1465
1477	1468
1482	1470
1482	1473
1483	1475
1508	1477
1513	1480
1502	1482
1490	1485
1479	1487
1475	1489
1473	1492
1470	1495
1468	1498
1466	1500
1461	1502
1453	1505
1446	1507
1445	1510
1448	1512
1455	1515
1466	1517
1479	1519
1495	1522
1502	1524
1505	1527
1512	1529
1526	1531
1528	1534
1516	1537
1499	1540
1484	1542
1478	1544
1482	1547
1487	1549
1483	1552
1476	1554
1471	1556
1467	1559
1466	1561
1464	1564
1459	1566
1457	1568
1460	1571
1464	1573
1471	1576
1486	1579
1496	1581
1494	1584
1497	1586
1503	1589
1502	1591
1492	1593
1484	1596
1481	1598
1479	1601
1475	1603
1479	1606
1487	1608
1486	1610
1480	1613
1476	1615
1472	1618
1470	1620
1470	1623
1469	1626
1470	1628
1474	1631
1479	1633
1502	1635
1523	1638
1528	1640
1522	1643
1507	1645
1491	1647
1477	1650
1474	1652
1475	1655
1474	1657
1471	1659
1471	1662
1479	1665
1495	1668
1497	1670
1495	1672
1493	1675
1492	1677
1489	1680
1484	1682
1478	1684
1474	1687
1477	1689
1480	1692
1493	1694
1508	1696
1519	1699
1515	1701
1503	1704
1496	1707
1502	1710
1502	1712
1493	1714
1484	1717
1487	1719
1489	1722
1491	1724
1495	1726
1492	1729
1486	1731
1485	1734
1483	1736
1482	1738
1481	1741
1484	1743
1489	1746
1496	1748
1521	1751
1529	1754
1519	1756
1507	1759
1502	1761
1496	1763
1495	1766
1493	1768
1489	1771
1490	1773
1491	1775
1494	1778
1497	1780
1494	1783
1491	1785
1485	1787
1482	1790
1482	1793
1484	1796
1486	1798
1494	1801
1494	1803
1492	1805
1500	1808
1509	1810
1512	1813
1508	1815
1498	1817
1490	1820
1487	1822
1486	1825
1487	1827
1485	1829
1483	1832
1482	1835
1480	1838
1479	1840
1480	1842
1479	1845
1503	1847
1521	1850
1511	1852
1493	1854
1483	1857
1479	1859
1478	1862
1482	1864
1483	1866
1481	1869
1484	1871
1487	1874
1493	1876
1495	1879
1492	1882
1487	1884
1486	1887
1488	1889
