1510;4971
1509;4974
1509;4976
1514;4979
1518;4981
1520;4983
1519;4986
1516;4988
1513;4992
1510;4994
1509;4996
1508;4999
1507;5001
1507;5004
1508;5006
1509;5008
1509;5011
1509;5013
1509;5016
1509;5018
1509;5020
1510;5023
1513;5025
1520;5028
1527;5030
1529;5033
1528;5036
1524;5038
1521;5041
1518;5043
1518;5046
1519;5048
1521;5050
1523;5053
1522;5055
1519;5058
1516;5060
1513;5062
1511;5065
1511;5067
1511;5070
1510;5072
1509;5074
1510;5078
1511;5080
1514;5083
1516;5085
1514;5087
1510;5090
1508;5092
1508;5095
1509;5097
1508;5100
1506;5102
1502;5104
1498;5107
1496;5109
1496;5112
1500;5114
1503;5116
1504;5120
1501;5122
1500;5125
1501;5127
1504;5129
1506;5132
1506;5134
1503;5137
1498;5139
1494;5141
1493;5144
1496;5146
1501;5149
1503;5151
1502;5153
1497;5156
1490;5158
1487;5161
1485;5164
1483;5166
1483;5169
1488;5171
1496;5174
1504;5176
1507;5179
1504;5181
1499;5183
1494;5186
1492;5188
1492;5191
1496;5193
1499;5195
1503;5198
1504;5200
1500;5203
1497;5206
1495;5208
1498;5211
1503;5213
1505;5216
1506;5218
1509;5220
1510;5223
1510;5225
1509;5228
1508;5230
1508;5232
1507;5235
1508;5237
1512;5240
1514;5242
1514;5244
1513;5248
1512;5250
1512;5253
1511;5255
1513;5257
1518;5260
1519;5262
1517;5265
1514;5267
1514;5270
1516;5272
1520;5274
1523;5277
1525;5279
1524;5282
1523;5284
1524;5286
1526;5289
1529;5292
1530;5295
1529;5297
1535;5299
1544;5302
1549;5304
1548;5307
1544;5309
1538;5311
1533;5314
1526;5316
1526;5319
1529;5321
1535;5323
1543;5326
1545;5328
1542;5331
1536;5334
1532;5337
1528;5339
1526;5341
1529;5344
1536;5346
1544;5349
1546;5351
1544;5353
1540;5356
1538;5358
1534;5361
1530;5363
1529;5365
1533;5368
1539;5370
1541;5373
1543;5376
1539;5378
1531;5381
1520;5383
1510;5386
1503;5388
1505;5390
1510;5393
1512;5395
1515;5398
1514;5400
1514;5402
1519;5405
1519;5407
1513;5410
1507;5412
1500;5415
1500;5417
1507;5420
1514;5423
1516;5425
1511;5428
1506;5430
1505;5432
1506;5435
1512;5437
1520;5440
1526;5442
1530;5444
1527;5447
1518;5449
1508;5452
1500;5454
1500;5456
1510;5459
1523;5462
1531;5465
1529;5467
1521;5469
1513;5472
1512;5474
1517;5477
1523;5479
1521;5481
1512;5484
1504;5486
1503;5489
1515;5491
1523;5494
1528;5496
1531;5498
1526;5501
1521;5504
1513;5507
1505;5509
1507;5511
1517;5514
1523;5516
1529;5519
1529;5521
1526;5523
1525;5526
1521;5528
1523;5531
1527;5533
1527;5535
1522;5538
1514;5540
1511;5543
1508;5545
1505;5549
1507;5551
1515;5553
1526;5556
1531;5558
1531;5561
1533;5563
1530;5565
1522;5568
1515;5570
1507;5573
1510;5575
1512;5577
1513;5580
1514;5582
1520;5585
1521;5587
1517;5590
1510;5593
1510;5595
1512;5598
1510;5600
1513;5602
1511;5605
1511;5607
1508;5610
1510;5612
1517;5615
1525;5617
1528;5619
1533;5622
1534;5624
1521;5627
1507;5629
1503;5632
1506;5635
1510;5637
1520;5640
1522;5642
1518;5644
1508;5647
1499;5649
1495;5652
1495;5654
1500;5656
1510;5659
1524;5661
1528;5664
1527;5666
1530;5668
1529;5671
1529;5673
1535;5677
1535;5679
1532;5681
1525;5684
1523;5686
1523;5689
1521;5691
1520;5694
1522;5696
1523;5698
1524;5701
1523;5703
1521;5706
1527;5708
1544;5710
1555;5713
1558;5715
1554;5719
1555;5721
1553;5723
1544;5726
1530;5728
1521;5731
1528;5733
1543;5735
1556;5738
