1498;2758
1498;2761
1497;2763
1497;2766
1496;2768
1497;2770
1497;2774
1497;2776
1499;2779
1500;2781
1500;2783
1500;2786
1499;2788
1498;2791
1498;2793
1497;2795
1497;2798
1496;2800
1496;2803
1496;2805
1496;2807
1497;2810
1497;2812
1497;2816
1498;2818
1500;2820
1501;2823
1501;2825
1501;2828
1500;2830
1499;2833
1499;2835
1498;2837
1498;2840
1498;2842
1498;2845
1498;2847
1498;2849
1499;2852
1500;2854
1500;2857
1502;2860
1504;2862
1502;2865
1500;2867
1497;2870
1495;2872
1495;2874
1495;2877
1495;2879
1495;2882
1496;2884
1496;2886
1497;2889
1496;2891
1497;2894
1497;2896
1498;2898
1498;2902
1499;2904
1500;2907
1500;2909
1499;2911
1498;2914
1498;2916
1498;2919
1498;2921
1498;2924
1498;2926
1497;2928
1497;2931
1498;2933
1498;2936
1499;2938
1500;2940
1500;2944
1502;2946
1503;2949
1502;2951
1501;2953
1501;2956
1500;2958
1500;2961
1499;2963
1497;2965
1496;2968
1496;2970
1496;2973
1496;2975
1498;2977
1500;2980
1500;2982
1499;2985
1499;2988
1498;2990
1497;2993
1497;2995
1496;2998
1496;3000
1496;3002
1496;3005
1495;3007
1495;3010
1496;3012
1498;3015
1499;3017
1500;3019
1501;3022
1501;3024
1502;3027
1501;3030
1500;3032
1499;3035
1497;3037
1497;3040
1497;3042
1497;3044
1495;3047
1495;3049
1495;3052
1495;3054
1495;3056
1495;3059
1495;3061
1495;3064
1497;3066
1499;3068
1500;3072
1499;3074
1498;3077
1497;3079
1496;3081
1496;3084
1496;3086
1496;3089
1496;3091
1496;3094
1496;3096
1495;3098
1496;3101
1497;3103
1499;3106
1500;3108
1501;3110
1501;3113
1501;3116
1501;3119
1500;3121
1499;3123
1499;3126
1498;3128
1497;3131
1496;3133
1497;3135
1497;3138
1498;3140
1499;3143
1499;3145
1499;3147
1498;3150
1498;3152
1498;3155
1498;3158
1500;3161
1500;3163
1501;3165
1501;3168
1501;3170
1499;3173
1498;3175
1497;3177
1496;3180
1495;3182
1496;3185
1496;3187
1497;3189
1497;3192
1498;3194
1499;3197
1500;3200
1501;3202
1502;3205
1502;3207
1501;3210
1500;3212
1499;3214
1498;3217
1497;3219
1497;3222
1497;3224
1497;3227
1497;3229
1498;3231
1499;3234
1499;3236
1499;3239
1499;3241
1498;3244
1497;3247
1498;3249
1499;3252
1498;3254
1497;3256
1496;3259
1496;3261
1497;3264
1498;3266
1500;3268
1501;3271
1500;3273
1501;3276
1500;3278
1500;3280
1499;3283
1499;3286
1498;3289
1497;3291
1497;3293
1497;3296
1498;3298
1498;3301
