1501;25806
1500;25808
1498;25810
1497;25814
1499;25816
1502;25819
1501;25821
1498;25824
1495;25826
1493;25829
1492;25831
1492;25834
1492;25836
1492;25838
1493;25841
1495;25843
1496;25846
1496;25848
1498;25851
1496;25853
1493;25857
1492;25859
1491;25862
1494;25864
1494;25867
1493;25869
1494;25871
1494;25874
1494;25876
1496;25879
1499;25881
1501;25884
1499;25886
1496;25889
1493;25891
1492;25894
1492;25896
1491;25899
1491;25902
1491;25904
1492;25907
1492;25909
1492;25912
1492;25914
1492;25917
1494;25919
1499;25922
1505;25924
1505;25926
1501;25929
1499;25931
1496;25934
1496;25936
1498;25939
1498;25942
1496;25945
1496;25947
1496;25950
1494;25952
1492;25955
1492;25957
1493;25959
1494;25962
1494;25964
1494;25967
1493;25969
1493;25972
1494;25974
1493;25977
1493;25979
1492;25982
1494;25985
1500;25987
1500;25990
1499;25992
1497;25995
1495;25997
1493;26000
1492;26002
1491;26005
1490;26007
1491;26010
1491;26012
1492;26014
1493;26017
1493;26019
1493;26022
1494;26024
1494;26028
1494;26030
1496;26033
1498;26035
1501;26038
1502;26040
1500;26042
1497;26045
1495;26047
1494;26050
1493;26052
1493;26055
1492;26057
1493;26060
1495;26062
1495;26065
1494;26067
1494;26071
1493;26073
1493;26075
1493;26078
1493;26080
1493;26083
1493;26085
1495;26088
1499;26090
1504;26093
1505;26095
1504;26098
1500;26100
1497;26102
1497;26105
1497;26107
1496;26110
1494;26113
1495;26116
1496;26118
1495;26121
1496;26123
1499;26126
1499;26128
1496;26130
1494;26133
1492;26135
1491;26138
1490;26140
1490;26143
1490;26145
1490;26148
1490;26150
1490;26153
1491;26156
1493;26159
1497;26161
1499;26163
1499;26166
1499;26168
1498;26171
1496;26173
1495;26176
1493;26178
1492;26181
1494;26183
1504;26186
1507;26188
1502;26190
1498;26193
1495;26195
1494;26199
1492;26201
1492;26204
1491;26206
1490;26209
1490;26211
1490;26214
1490;26216
1490;26218
1491;26221
1491;26223
1491;26226
1493;26228
1494;26231
1496;26233
1497;26236
1497;26238
1500;26242
1504;26244
1503;26246
1501;26249
1497;26251
1494;26254
1493;26256
1493;26259
1494;26261
1494;26264
1495;26266
1495;26269
1495;26271
1495;26274
1495;26276
1494;26278
1494;26281
1497;26284
1499;26287
1499;26289
1503;26292
1506;26294
1505;26297
1503;26299
1502;26302
1502;26304
1501;26306
1500;26309
1497;26311
1495;26314
1493;26316
1492;26319
1491;26321
1492;26324
1492;26327
1491;26330
1491;26332
1491;26334
1491;26337
1492;26339
1492;26342
1492;26344
1493;26347
1495;26349
1499;26352
1498;26354
1498;26357
1497;26359
1495;26362
1494;26364
1493;26366
1492;26370
1492;26372
1492;26375
1494;26377
1501;26380
1502;26382
1502;26385
1501;26387
1499;26390
1498;26392
1498;26394
1499;26397
1496;26399
1495;26402
1496;26404
1494;26407
1494;26409
1494;26413
1493;26415
1494;26418
1494;26420
1495;26422
1495;26425
1496;26427
1496;26430
1496;26432
1495;26435
1495;26437
1496;26440
1496;26442
1494;26445
1493;26447
1492;26449
1492;26452
1494;26455
1494;26458
1493;26460
1492;26463
1492;26465
1493;26468
1496;26470
1499;26473
1500;26475
1499;26478
1499;26480
1499;26482
1497;26485
1496;26487
1494;26490
1493;26492
1493;26496
1492;26498
1493;26501
1493;26503
1495;26506
1497;26508
1501;26510
1503;26513
1500;26515
1496;26518
1494;26520
1493;26523
1492;26525
1492;26528
1491;26530
1491;26533
1492;26535
1493;26537
1494;26541
1493;26543
1493;26546
1494;26548
1494;26551
1494;26553
1494;26556
1494;26558
1498;26561
1502;26563
1502;26566
1502;26568
1503;26570
1501;26573
1499;26575
1497;26578
