1507;2
1505;4
1501;7
1496;9
1495;11
1494;13
1493;16
1493;18
1493;20
1493;23
1493;25
1492;27
1493;30
1494;32
1494;34
1493;36
1494;39
1495;41
1496;44
1496;47
1496;49
1496;51
1495;54
1495;56
1495;58
1497;61
1498;63
1499;65
1500;67
1502;70
1501;72
1499;74
1497;77
1496;79
1496;81
1497;84
1498;87
1500;89
1502;91
1501;94
1500;96
1498;98
1497;101
1497;103
1498;105
1497;108
1496;110
1496;112
1494;115
1493;117
1493;120
1492;122
1492;124
1493;128
1496;130
1498;132
1497;135
1496;137
1495;139
1496;142
1497;144
1497;146
1498;149
1498;151
1497;153
1496;156
1496;158
1497;161
1499;163
1500;165
1499;168
1498;171
1498;173
1498;176
1498;178
1498;180
1499;183
1502;185
1505;187
1507;190
1508;192
1506;194
1503;197
1501;199
1498;202
1496;204
1495;206
1495;209
1495;211
1495;214
1494;217
1495;219
1496;221
1496;224
1497;226
1499;228
1500;231
1499;233
1498;236
1497;238
1497;240
1497;243
1496;245
1496;247
1497;250
1497;252
1497;254
1500;258
1503;260
1506;262
1506;265
1505;267
1503;269
1501;272
1499;274
1496;277
1494;279
1492;281
1492;284
1492;286
1492;288
1493;291
1493;293
1493;295
1493;299
1494;301
1494;303
1494;306
1494;308
1494;310
1495;313
1495;315
1495;318
1495;320
1496;322
1500;325
1502;327
1504;329
1505;332
1505;334
1506;336
1506;339
1504;342
1501;344
1500;347
1497;349
1496;352
1496;354
1495;356
1495;359
1495;361
1495;363
1495;366
1495;368
1495;370
1494;373
1493;375
1493;377
1494;380
1494;382
1495;385
1495;388
1495;390
1495;393
1496;395
1497;397
1501;400
1505;402
1506;404
1505;407
1504;409
1502;411
1501;414
1500;416
1499;418
1498;421
1497;423
1498;425
1500;429
1502;431
1502;434
1502;436
1501;438
1500;441
1498;443
1496;445
1495;448
1494;450
1494;452
1495;455
1495;457
1495;459
1495;462
1495;464
1497;467
1497;470
1497;472
1497;475
1498;477
1498;479
1498;482
1498;484
1499;486
1502;489
1504;491
1504;493
1503;496
1501;498
1500;500
1499;503
1498;505
1499;508
1499;510
1500;513
1500;516
1503;518
1506;520
1508;523
1508;525
1506;527
1505;530
1502;532
1501;534
1500;537
1500;539
1500;541
1500;544
1500;546
1500;549
1500;551
1499;553
1499;557
1500;559
