1494;2
1496;4
1494;7
1493;9
1490;11
1489;13
1488;16
1489;18
1502;20
1520;23
1527;25
1523;27
1514;30
1501;32
1493;34
1491;36
1488;39
1486;41
1485;44
1485;47
1489;49
1490;51
1493;54
1493;56
1492;58
1491;60
1490;63
1489;65
1487;67
1484;70
1486;72
1488;74
1497;77
1502;79
1493;81
1489;84
1487;87
1485;89
1486;91
1486;94
1484;96
1483;98
1486;101
1491;103
1499;105
1507;108
1507;110
1504;112
1502;115
1504;117
1507;120
1500;122
1494;124
1495;128
1495;130
1491;132
1489;135
1488;137
1487;139
1487;142
1487;144
1488;146
1488;149
1489;151
1490;153
1491;156
1491;158
1492;161
1494;163
1496;165
1497;168
1505;171
1506;173
1500;176
1498;178
1497;180
1496;183
1497;185
1501;187
1500;190
1497;192
1495;194
1496;197
1497;199
1498;202
1499;204
1498;206
1495;209
1492;211
1492;214
1492;217
1496;219
1499;221
1502;224
1501;226
1509;228
1504;231
1495;233
1493;235
1487;238
1485;240
1486;243
1486;245
1486;247
1486;250
1488;252
1494;254
1492;258
1489;260
1490;262
1489;265
1489;267
1489;269
1490;272
1491;274
1493;277
1497;279
1499;281
1497;284
1494;286
1493;288
1494;291
1496;293
1495;295
1494;299
1496;301
1497;303
1496;306
1497;308
1500;310
1499;313
1501;315
1501;318
1496;320
1492;322
1490;325
1490;327
1489;329
1489;332
1490;334
1491;336
1492;339
1493;342
1493;344
1495;347
1499;349
1502;351
1509;354
1512;356
1506;359
1499;361
1496;363
1496;366
1498;368
1498;370
1498;373
1496;375
1493;377
1491;380
1491;382
1492;385
1500;388
1502;390
1506;393
1515;395
1516;397
1507;400
1499;402
1497;404
1495;407
1493;409
1493;411
1493;414
1494;416
1496;418
1500;421
1503;423
1507;425
1509;429
1507;431
1502;434
1497;436
1495;438
1496;441
1501;443
1498;445
1497;448
1495;450
1495;452
1497;455
1496;457
1495;459
1494;462
1495;464
1498;466
1504;470
1502;472
1499;475
1500;477
1506;479
1505;482
1509;484
1509;486
1505;489
1501;491
1498;493
1498;496
1498;498
1497;500
1497;503
1495;505
1494;508
1494;510
1493;513
1493;516
1492;518
1494;520
1496;523
1496;525
1497;527
1501;530
1513;532
1515;534
1512;537
1507;539
1503;541
1499;544
1496;546
1495;549
1494;551
1493;553
1493;557
1493;559
1496;561
1499;564
1499;566
1495;568
1493;571
1498;573
1508;575
1511;578
1508;580
1502;582
1503;585
1501;587
1497;590
1495;592
1493;594
1501;598
1503;600
1506;602
1514;605
1513;607
1509;609
1506;612
1502;614
1497;616
1497;619
1499;621
1497;624
1495;626
1493;628
1493;631
1492;633
1491;635
1491;638
1493;641
1492;643
1491;646
1489;648
1491;650
1502;653
1515;655
1509;657
1505;660
1500;662
1495;665
1494;667
1493;669
1493;672
1493;674
1492;676
1492;679
1491;681
1493;684
1502;687
1511;689
1512;691
1507;694
1501;696
1495;699
1491;701
1490;703
1488;706
1488;708
1488;710
1487;713
1488;715
1488;717
1489;720
1489;722
1491;724
1491;728
1500;730
1501;732
1499;735
1506;737
1509;740
1503;742
1500;744
1496;747
1493;749
1491;751
1494;754
1505;756
1518;758
1527;761
1526;763
1520;765
1509;769
1499;771
1494;774
1490;776
1489;778
1488;781
1487;783
1487;785
1486;788
1486;790
1486;792
1487;795
1487;797
1487;799
1486;802
1486;804
1486;806
1486;809
1486;812
1486;815
1486;817
1488;819
1492;822
1495;824
1494;826
1496;829
1498;831
1504;833
1506;836
1500;838
1494;840
1495;843
1498;845
1499;848
1501;850
1511;852
1508;856
1510;858
1516;860
1509;863
1504;865
1497;867
1491;870
1488;872
1486;874
1485;877
1485;879
1484;881
1483;884
1484;886
1486;889
1487;891
1484;893
1480;897
1479;899
1480;901
1480;904
1481;906
1482;908
1490;911
1509;913
1508;915
1503;918
1501;920
1498;922
1496;925
1496;927
1496;930
1493;932
1491;934
1489;937
1488;940
1499;942
1518;945
1515;947
1510;949
1510;952
1506;954
1499;956
1493;959
1488;961
1484;964
1483;966
1483;968
1483;971
1483;973
1481;975
1478;978
1476;980
1476;983
1478;986
1480;988
1481;990
1483;993
1484;995
1484;997
1487;1000
1490;1002
1498;1005
1511;1007
1509;1009
1497;1012
1490;1014
1487;1017
1487;1019
1487;1021
1486;1025
1486;1027
1489;1030
1497;1032
1512;1034
1520;1037
1517;1039
1507;1042
1498;1044
1492;1047
1490;1049
1489;1051
1490;1054
1503;1056
1503;1059
1500;1061
1506;1063
1512;1067
1514;1069
1511;1072
1501;1074
1493;1076
1489;1079
1487;1081
1486;1084
1485;1086
1485;1088
1484;1091
1483;1093
1483;1096
1484;1098
1483;1100
1485;1103
1487;1105
1486;1108
1485;1111
1489;1113
1491;1116
1494;1118
1507;1121
1512;1123
1500;1125
1491;1128
1487;1130
1486;1133
1485;1135
1487;1138
1499;1140
1512;1142
1509;1145
1507;1147
1508;1150
1505;1153
1504;1155
1502;1158
1514;1160
1515;1163
1503;1165
1493;1167
1488;1170
1484;1172
1483;1175
1481;1177
1481;1179
1481;1182
1482;1184
1483;1187
1494;1189
1516;1191
1519;1195
1510;1197
1497;1200
1488;1202
1483;1204
1480;1207
1477;1209
1480;1212
1491;1214
1487;1216
1483;1219
1492;1221
1490;1224
1485;1226
1484;1229
1486;1231
1491;1233
1497;1236
1506;1239
1530;1242
